id,sha256,bucket,model,iso,compression,width,height,size_bytes
ref-05284.nef,39e7848b6dcf5e23f0d0ace9c334b730363f233c13c9789fe53a0cc9f2587957,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22732800
ref-05285.nef,e4a44bd5fdae3fb274c50c73f834463ee3da20f8e424eb77d637cad83a662988,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22826496
ref-05286.nef,cb51eaad0bf6a737cc73aceaaf19f367f9640883a393de72faca7e2832edb845,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22649856
ref-05287.nef,406475abe75a5376c5e61aa101ad2a169d0747d3c22672f361472afc1b388967,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22628864
ref-05288.nef,75f589358e29b3280d689d456a38dea590d3695c0deef69685102ed5f107a1df,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22474240
ref-05289.nef,aa59586b9809fa159adfdaf061a521f5301176a157af0d2ca1fb0b35b94fc7ce,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23358464
ref-05290.nef,c8c6a7bfb560c0bfaba78430cbae20d051f9ef27b1562112f41036f4e2818b56,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22777856
ref-05291.nef,0bec689ade98818236cb1920ba72b499ea72f765678d232fe2898c6b051e8e06,z8,NIKON Z 8,3600,High Efficiency,8280,5520,23341056
ref-05292.nef,299c960537aba6890510a603e37c9e55b19feef6337e8f322f758ec66961d3ad,z8,NIKON Z 8,2800,High Efficiency,8280,5520,23408128
ref-05293.nef,2ca6265d63588688459e47c8634e98b36ffa3dde1c9c18c124f733783a5875d7,z8,NIKON Z 8,1000,High Efficiency,8280,5520,22426112
ref-05294.nef,58cc28cdd7bca420601d714926732d7af8923d09929d7f7b691ef906a661761d,z8,NIKON Z 8,1400,High Efficiency,8280,5520,22698496
ref-05295.nef,04dcfa1a4ac50dc95e2801370d31120c357753abe107d894907ff89796b6f7fe,z8,NIKON Z 8,7200,High Efficiency,8280,5520,23370752
ref-05296.nef,495ef59c986a5f655026d7de38b46d67c81e27734034a13222114e3c8170f05d,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22370816
ref-05297.nef,a17eea29e7800e55138a6c5d99305642d32ac9bc89903c8bf4a819d3047d94ec,z8,NIKON Z 8,2800,High Efficiency,8280,5520,24007680
ref-05298.nef,b05c04155922ae9cf4104d6766ef428353a12169c26c9b6d5efe7575aa4e1e82,z8,NIKON Z 8,1400,High Efficiency,8280,5520,22876672
ref-05299.nef,df0b57364c971ad5d60f55cfaaaedbac44dc8020dbe4ab8fdb513f51ff656ef3,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22411776
ref-05300.nef,88d61e6f1ae3659711f6e1938b92953d10385371b1927fc38ec80a91d62d360a,z8,NIKON Z 8,900,High Efficiency,8280,5520,22031360
ref-05301.nef,0a59b674a266dfb7b045191f0315042025cb47e043e680b48a3b6345f5c54091,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22233088
ref-05302.nef,4d9a5baf8f7f64b2612b6a0380588a37bc4b799a5d74dfeba9a2e80b6f526851,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22492160
ref-05303.nef,638e98e7265366ab6e9f62bd6715eb4404a444401279b194c9a577bbaddb17b3,z8,NIKON Z 8,5000,High Efficiency,8280,5520,22877184
ref-05304.nef,2ddb80f0e517643d992e40363c51beb843541023fc287aac3fea6161b21108e5,z8,NIKON Z 8,1100,High Efficiency,8280,5520,22418944
ref-05305.nef,88779813f79ad969e11877bfff30f51ca9c41a9b7de52306ea5e2c1f6a81a06c,z8,NIKON Z 8,3600,High Efficiency,8280,5520,23168000
ref-05306.nef,f3895f40300ab89c8a1d38978dcf42a6c931cff781d29397616fe115ededf018,z8,NIKON Z 8,3600,High Efficiency,8280,5520,22814208
ref-05307.nef,712f2369d85ff0476f71543ec52d72dc6cb1bdc4d498a0875d40e42268726323,z8,NIKON Z 8,1100,High Efficiency,8280,5520,22477824
ref-05308.nef,d2a237a9ac2da3755ab6f1cd9498c5f6121e913fd7c3ada923b879ea16cc48c8,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22859264
ref-05309.nef,6705a84545d75e5ea4e385c7ef1cd96ec02b808b9bce238ad64681e917599d0f,z8,NIKON Z 8,1400,High Efficiency,8280,5520,22311936
ref-05310.nef,aa0d0f2a872f12d89bdb1c618d74a69d98f7b1e45d0e13f98deff3f8014d2c2e,z8,NIKON Z 8,3600,High Efficiency,8280,5520,22591488
ref-05311.nef,c6a249992ca56ba62264cf2fa3a24647aef8ad472d99392f79128ae4e6df257a,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22287360
ref-05312.nef,9587c17d86533802fd7015d2de43a02782f7d4ab8f9f98c00e96f651521b14e3,z8,NIKON Z 8,640,High Efficiency,8280,5520,21310464
ref-05313.nef,0938ebabc2c1d4526e14bf1895958766f16cb3f972dd6c9556fd212577093c3e,z8,NIKON Z 8,800,High Efficiency,8280,5520,21815808
ref-05314.nef,d1ebb1421f549ca99fa53576ba8da38c7a6ff358aeaf8d2d4e3efedbe8a6f9be,z8,NIKON Z 8,1100,High Efficiency,8280,5520,23150592
ref-05315.nef,bf808e6b97e1945990553728d1ede479f6ebb0cccd581439896808a3ff7abc0c,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22944256
ref-05316.nef,b1f0a01d1f93bd63f8a3a5fbc749b20f90f23bd4c0baf9e53a1b51897cfbc0e8,z8,NIKON Z 8,3200,High Efficiency,8280,5520,23031296
ref-05317.nef,595efd7384b8834eec025860d453c78714521e41e36493500a9418846aa6c6e3,z8,NIKON Z 8,1600,High Efficiency,8280,5520,21069312
ref-05318.nef,bf12a3b23065124a58e94f1f2812f30ff1f1283e015d0d6fe83486cf1622f06e,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23640064
ref-05319.nef,133eeba74f1b67423ba2d660c5244bffb518452172bcd767f2fa0917e4906ac0,z8,NIKON Z 8,6400,High Efficiency,8280,5520,24075776
ref-05320.nef,f5036354a126cef6db114d3f0da8131d4596464a7a7432cb21194493a141fd30,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22581760
ref-05321.nef,b64f49a2bb71cb687c6475e949791fe44ae8b4d16d7aeefd19885731824d18ff,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22324224
ref-05322.nef,316f61863f94edd44491a7a2647c2d81692aa11c8d56801b82b65614c7baa7a5,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22424576
ref-05323.nef,bf7152bde20f1b67b5df06dcc2034ddacee5d047791533617c301893de1c6e40,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22408192
ref-05324.nef,1151465839b5278e4cf1a0e7a79762e7f268d0b614db3c6de671b94a6beb0c97,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22125568
ref-05325.nef,1138524fed83480388554c664adfb9cd0d2d0e311fa0ca3bbb4d74842b506c79,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22202368
ref-05326.nef,b0eb6977a0068e185de78f12065e31e5f7eb42a3a2b44fdaa5a8ac860e32a3e7,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22099456
ref-05327.nef,156d1d9b712ffcd1874f15933616b0362f6465d512088c79079133d5bba7d8c2,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22455808
ref-05328.nef,b664c2b6051e11ce9d8e890b831c79a28f2dc6c604198f242c2d6d50ee8773f9,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22713856
ref-05329.nef,c165efc056cce9682294964bac56f75fa3dcbbd52d15b6d85e7706304d2423d0,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21710336
ref-05330.nef,97ffaa7608a4be23623828f98ed8f2f2c163516fbc9bcdf82e5b0b9e45132fad,z8,NIKON Z 8,1400,High Efficiency,8280,5520,21777920
ref-05331.nef,4e79a9b5fd330fca12d3a27faac3eaac20a6ddd9939aa249ad214be5e64f4caa,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22464512
ref-05332.nef,cf90e7b1e97ef70df27b5687d1f2300a0e2d2507b5a536ab7fa1c6a317438354,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21554176
ref-05333.nef,55f384ab8aeead0158bcef075bd277a348834d962f077d73e484cd10e92ec9c7,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22626816
ref-05334.nef,15b0fda58d1e76719e7d75f521afaf4b7b5e72f7f80ec79eed3e2709e1f7c384,z8,NIKON Z 8,1400,High Efficiency,8280,5520,21995520
ref-05335.nef,3d818c8ac8e39830e53ebe22ee32ada4b21933de6a5a2bd1cbb3afe751d2c052,z8,NIKON Z 8,2000,High Efficiency,8280,5520,21967872
ref-05336.nef,6df44bdaf328e4670e28c4961cb0655afb9c3d4494d4d88d5365c697f961be65,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23441920
ref-05337.nef,b1b899d7b8158fc9045a23d47c8d6f10e2f8a406659c18706464fbf6055ea860,z8,NIKON Z 8,1800,High Efficiency,8280,5520,21955584
ref-05338.nef,b1821c9e3b8df7fe82f4821b494da94bacbce77ef91a192aec7f5628b5b503f8,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22096384
ref-05339.nef,6e143f4102f682080c9d4aef26b09c9045217220f0dda64ca3ca8d270f97365d,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22289408
ref-05340.nef,80ee2308ad9b92251a382eb50bf00e861feee1db5cca7d092d4090e40aab94dd,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22956032
ref-05341.nef,6c6e20a84cb19135cb14cf6f0c3cc64c8327ceb3affb3fca8d4f5d474d5fc8dc,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22231040
ref-05342.nef,e8456dbe1d440de391ba5fa1e0b64de00aea10ab94a2d003024103da13d903e6,z8,NIKON Z 8,1400,High Efficiency,8280,5520,21915648
ref-05343.nef,b16281f3ef6ac73e4902f0629ef5220063c608e2a8d2499661c50be570346af5,z8,NIKON Z 8,1400,High Efficiency,8280,5520,22218752
ref-05344.nef,3b4b21988a752edbb1798c21cea7eb0c3fefedc93933790fb6048333ee68557a,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22953472
ref-05345.nef,60fe23de13b81833159110eea3df41d7a6c20a2f9b51486187c899b3ca1f80e6,z8,NIKON Z 8,3200,High Efficiency,8280,5520,23372288
ref-05346.nef,7dbe4624d2f8e47b3193069bb24366d4aa908ef67d1877b0d64977be4b23c6ad,z8,NIKON Z 8,1250,High Efficiency,8280,5520,22219776
ref-05347.nef,d83a860864de74797622e5b7ddd28f204f6c0d571158e098e55c2926461ff5e0,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22692864
ref-05348.nef,98785afad919b854534acf9a3744391f4bcd73b9345566f9918ad602d63ab70e,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21888512
ref-05349.nef,3da770d1478eb8718aabda15c55c403f575e152468317f94e3da77e44ddb3728,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22784512
ref-05350.nef,b1330f11d501353d94900184b2069836a3897a41b0b3021a5ff0c6e37fd03e2a,z8,NIKON Z 8,5000,High Efficiency,8280,5520,23603200
ref-05351.nef,12bee298fb87b4517fac237e990221a17b50817425c0c9dbddccdd0ab649537d,z8,NIKON Z 8,3600,High Efficiency,8280,5520,23492608
ref-05352.nef,2141c1bb94bd2ef66237e382cbc44f8d973d82db3ee0b24cc559e1b73a8108b6,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22650880
ref-05353.nef,c89abd89bd8bd1b8ccd26f936df805555ea807ad03fd0c4e60024470ad915e09,z8,NIKON Z 8,1600,High Efficiency,8280,5520,22390272
ref-05354.nef,5fbd9ed5c99629a3f44c93bd91e550c4e42b1c28fd0df7934f4604e10dbeb3ef,z8,NIKON Z 8,4500,High Efficiency,8280,5520,23544320
ref-05355.nef,76d88c03388ee37126a8d098d794c103d478a69e1fa272fc8a898a1b136482e7,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23423488
ref-05356.nef,f86cf2969f7404178e115d915e283fd6e1eacdb2bbcb70bdc3f125c53caec650,z8,NIKON Z 8,6400,High Efficiency,8280,5520,24170496
ref-05357.nef,60cc4eb02b454ad6239f822b7d60a91852d33eeb7bed3455c54e77ad8e2181e6,z8,NIKON Z 8,6400,High Efficiency,8280,5520,24253440
ref-05358.nef,9042920a58f1688ffc96e5f5185a7ff5e4335290113aecc83d4886b280b04209,z8,NIKON Z 8,8000,High Efficiency,8280,5520,24837632
ref-05359.nef,bfdf4bdb7a0683bb18bcda1126cce82da09b7e434418a996bee29afac98ae904,z8,NIKON Z 8,25600,High Efficiency,8280,5520,24048128
ref-05360.nef,04ac24a85d4da82ea6258f62b7be88a4d3bb4054186e32f2811fbb8fde8c787f,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25410048
ref-05361.nef,d64904e51194669f90ce15b859b6b9c33b0ef72049f9fba0f29e7e71de496a7a,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23769088
ref-05362.nef,75bb2a9417a437aa3f1f2eae190cba48e496b98a9c659697c66d069109e4cc4c,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25537024
ref-05363.nef,16682a7be6ecd23d98913ac4b355b16a67fe4098b39cc0c4cba81c1a728a4c13,z8,NIKON Z 8,18000,High Efficiency,8280,5520,25356288
ref-05364.nef,a3097f8420b1c24d493fb3ad424b9f2b12893c0b43603a2c02e39c93955ecd6f,z8,NIKON Z 8,12800,High Efficiency,8280,5520,25389568
ref-05365.nef,c024e6d4b8c710605672fb51c9568d56b603c6338cc1fa33eae9e1388adb3b23,z8,NIKON Z 8,11400,High Efficiency,8280,5520,24860160
ref-05366.nef,ce0053af7c5bbac0d3f5d9f6d43f5359b9cef4776d5f6d509817372a43b94431,z8,NIKON Z 8,22800,High Efficiency,8280,5520,25751040
ref-05367.nef,f79866541d0894ab77eccf6befa0b7bc2e1d9ce2b12b28c986e22eee49a10cd9,z8,NIKON Z 8,22800,High Efficiency,8280,5520,25517568
ref-05368.nef,78b054128df749e781bbeda971c157bb9fad795d1e298ea2aa83c59121e6f767,z8,NIKON Z 8,10000,High Efficiency,8280,5520,24877056
ref-05369.nef,42613ad72bbbd5d6c72691bc0b8f84ccbd12d923867ceb9d2190421cc0359da4,z8,NIKON Z 8,16000,High Efficiency,8280,5520,25185792
ref-05370.nef,8f3822c2efe3de6283448b279f96c8a126fca9a6af9ef981b9ce7354cdb9dd13,z8,NIKON Z 8,22800,High Efficiency,8280,5520,25735680
ref-05371.nef,77dff9e2c8b6b50f9e580a78977becb411b48d1cfb8a04c11545b79319595ca0,z8,NIKON Z 8,14400,High Efficiency,8280,5520,24707072
ref-05372.nef,f3fb61939208076839f9a863f3adad3b8caba57c34212127dbc584aff3fe9e56,z8,NIKON Z 8,12800,High Efficiency,8280,5520,24813056
ref-05373.nef,90f836f6e437f17ae9c13b4084a71101ba8f09763413f201ae7e090122bc4e91,z8,NIKON Z 8,18000,High Efficiency,8280,5520,25272320
ref-05374.nef,492f9b47a25a2af0e714e3fe8b9443a35afe96978d222222ba38f072a57df9fc,z8,NIKON Z 8,12800,High Efficiency,8280,5520,24840704
ref-05375.nef,d137d0c72f2987f0c4755e4a1e789642a138595357a618015ae89f4f2262556e,z8,NIKON Z 8,14400,High Efficiency,8280,5520,24998400
ref-05376.nef,e28df145ce945f33d21dcb3aa0c7b973f2f07eadf934cb64b8a1accf33568ca3,z8,NIKON Z 8,1600,High Efficiency,8280,5520,21913088
ref-05377.nef,78f442f2375ebfc925dea7527f5d5552598c072a7f01ee5cb00430c64a8bd300,z8,NIKON Z 8,1800,High Efficiency,8280,5520,22035456
ref-05378.nef,b66b1f242da7ecfda1dd3c065ac2125ddb27cc627e86bac7bb1e822d9f64a662,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22565888
ref-05379.nef,89fee80be317686e4547632b629c941ab3fb94a9a0be4b6ebfac3e132b3c105e,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25214464
ref-05380.nef,071b0f5d2feb50ebc6484f40f6352651f51b8d47f955af20f9b04548db3cb69d,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25180160
ref-05381.nef,229bdce2a0ae8185d50f795cee3b45dd4a13eacfab7ff362ccb1a6d5cb28fa0c,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22499840
ref-05382.nef,b3255ea30c34680eaf616742f0f4e6749be7db1cd8e1e0c55072fce30e5e7f44,z8,NIKON Z 8,800,High Efficiency,8280,5520,21393920
ref-05383.nef,c81c5ca996189c9805d074ff133eeb14aceb8fe61ef057c0b601ada01ea3021d,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22567424
ref-05384.nef,fc530daea4d775d3768e2849d555248d0d01b2f69cbe072f3e4e02988012dc4f,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21850624
ref-05385.nef,d1729a6fd6b338d5c6e1e0e1ef3949deb9592cf1209ebc6f1603090899fd438d,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22261248
ref-05386.nef,2f1947c97e2ecd0d5c1a97c9af336564b2062ccea71fb079c7af245c0269802f,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22239232
ref-05387.nef,84d86a2ac8c578b71c3889c097fecb87421d25444895e6cd5a6dcf268786065a,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22338560
ref-05388.nef,b526794f2d6f697611257f780f45f0f3d33c80ed10f97a68f686d1d765f2b6d7,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21088256
ref-05389.nef,bdd335a8861870451563c5bea14d2d6395c9977770868d2d3ceb1b017a297219,z8,NIKON Z 8,3200,High Efficiency,8280,5520,23342080
ref-05390.nef,f34d9b0a3dd7d65ea9e9ce5ef17bc090ad6bd6d8c6afafb7c895f9ca5d31da67,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21949440
ref-05391.nef,e9d38f528365d2512a6d939c5f301ae716db2dfe553396a38ffe4e64cbcbae73,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22660608
ref-05392.nef,dbe1b148611acd0ecb30ee19add3ccd23cc78f16a1b5d991177ac6f0b1ed4328,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23532032
ref-05393.nef,6ce34847a3dafddbd3f729c00f21aea39615cf0d0673c0906efd2d200c77fe57,z8,NIKON Z 8,9000,High Efficiency,8280,5520,23994368
ref-05394.nef,1989c5eb5e13ba7ff619eff7282af193bed4e5712fe5f2041b0c3317d5486328,z8,NIKON Z 8,4000,High Efficiency,8280,5520,23060992
ref-05395.nef,9972236a64e64a12877405ff22f0edd2cb28379730a9bc35ba3f16566fe41487,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22215680
ref-05396.nef,c5039f60c51f1c99da436d50b5020b08fba1b5a6ed91cf5c47eb55a6d55876f8,z8,NIKON Z 8,1100,High Efficiency,8280,5520,20998656
ref-05397.nef,036805622aaca31f4f3269b08ff22e9afc6c57ef362baad477b147cd3eea72b2,z8,NIKON Z 8,5600,High Efficiency,8280,5520,23907328
ref-05398.nef,208e6ec2a28a242d9633d656598e338e439a9dd380739d5f93bbe7241f33ac87,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21401600
ref-05399.nef,53b127297d15332bf9bfdafeb6afc7d3ca14176df2ece61939a7d162a2cad998,z8,NIKON Z 8,800,High Efficiency,8280,5520,20897280
ref-05400.nef,5b9c1025efe6b915c0a5f8a84bf8e7bebc422aca71fd58f37b3e3cfd5c8f9e89,z8,NIKON Z 8,720,High Efficiency,8280,5520,20732416
ref-05401.nef,0dab8a7f61a4bcb5026c4fec18a11d501d0f2bdc1690f6f45e3fda2104b8d913,z8,NIKON Z 8,640,High Efficiency,8280,5520,20499968
ref-05402.nef,20252a97ecc3ee6ecc735a7a89eba09eab520879d97715cca8d1d9b8ed7f366b,z8,NIKON Z 8,16000,High Efficiency,8280,5520,24786944
ref-05403.nef,fbae8d3701481e305b801906cecdaf8d0cee8e3379d09c590b838a3c2ba582e1,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21496320
ref-05404.nef,f9a086904b33fefd46c574e9f59aa3178a1a4a49507ed323d7a2b78dfa497849,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21442560
ref-05405.nef,519ad02a9d05f008349fd4121870d0f02454bd19701551e38c4ff5539fd623de,z8,NIKON Z 8,1250,High Efficiency,8280,5520,21831168
ref-05406.nef,66ef86f166d9c661290370d27a95700c42d858f8f66855ab8a5c9c7fa7a51a61,z8,NIKON Z 8,3200,High Efficiency,8280,5520,22678016
ref-05407.nef,d58cb82e5bab52411a4e7098e1b5a1f5efa70a74cb298e9074c98fbc96342be2,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22911488
ref-05408.nef,0ea5173b67907297312e438def85f0c9ac62d37af413836a43fe386e814dbe42,z8,NIKON Z 8,1800,High Efficiency,8280,5520,21965312
ref-05409.nef,6d1e99b3d4d361b50110cfe9a616f53d817f2f3cd171fc7012b1fd9447af9746,z8,NIKON Z 8,900,High Efficiency,8280,5520,21282304
ref-05410.nef,a5d3559ffa60ba2f775d10f78dd3c498a3704b8a37bebd9455d945f3fa3b36a3,z8,NIKON Z 8,1100,High Efficiency,8280,5520,21610496
ref-05411.nef,d0afbc2193c80758e095605ff2a8ac22a8cb3dc6fd896550654961520f6ffe95,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23795712
ref-05412.nef,6a29e778f97412e935cc3f1bbe65eeea9747acc59679c8b757be81a0a0a37909,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23740928
ref-05413.nef,ee9da1ec1a9159aaac5342c7e407fd5633acc7123541e2a676be69175bd4d07d,z8,NIKON Z 8,11400,High Efficiency,8280,5520,24934400
ref-05414.nef,824019cbb59814341126217f2faaf68f7b226d289fb1e377acbbe86b10d32a87,z8,NIKON Z 8,3200,High Efficiency,8280,5520,23302656
ref-05415.nef,2ffdf1808a545e0e6e80b5245cdc2de85c8baa5516a75734e112cae07cbccbc2,z8,NIKON Z 8,3200,High Efficiency,8280,5520,23146496
ref-05416.nef,9e0f80a5ceef5505dd58eea63dcf1782053b3ebb6df1740bc2393cb624f06099,z8,NIKON Z 8,2800,High Efficiency,8280,5520,23029248
ref-05417.nef,bf37bf5662dfd8873c41dfa79616608d3c8dae84de6b8016bd29c5927846486f,z8,NIKON Z 8,2500,High Efficiency,8280,5520,22793216
ref-05418.nef,b3cf54cb7fbd25647bc30c05517c00358ce5b5fdceee49d1acfd54620b109b88,z8,NIKON Z 8,2800,High Efficiency,8280,5520,22934528
ref-05419.nef,f587ac0a05573efe7bc41e88c861e8d5bd9e119b751a55a96a15ba9c9939b220,z8,NIKON Z 8,2200,High Efficiency,8280,5520,22898176
ref-05420.nef,a8ad67f07af5b3c90968a92b66cb7475fdbeac43639b08d5fcb3d3ac86a2e263,z8,NIKON Z 8,2000,High Efficiency,8280,5520,22342656
ref-05421.nef,8b6c6d3f434c46a789a54305fe3f4f5f6bf53f1bbbd684318b69f28358121f8d,z8,NIKON Z 8,22800,High Efficiency,8280,5520,23643136
ref-05422.nef,d3e10c16909531bcb50b980b1ebb444548e0ab5ce225deba2823d317f88dc698,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24613376
ref-05423.nef,a5e9998ca4f42b0813421737985e03f716413c70976e5e09d01cc4b4cfff3d07,z8,NIKON Z 8,12800,High Efficiency,8280,5520,25129984
ref-05424.nef,e285cf8a2cd846d7e44c0f67fa849df8b5d4bfc48a9f6e1da758cb2690c1f3be,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24178688
ref-05425.nef,4159d2aeea845894c3a863a991f7e4d425a73906498ef4d4ffff2fe378553c62,z8,NIKON Z 8,11400,High Efficiency,8280,5520,25124864
ref-05426.nef,14142153c4eaa5fcea43b182ebf3cd04898487fe6b3210a6ea1738e7d9d538d8,z8,NIKON Z 8,12800,High Efficiency,8280,5520,25141760
ref-05427.nef,1eac904f5a99c15a7c98a479c3acf27a15ca4eb86618ec19784bcab42b4c0168,z8,NIKON Z 8,10000,High Efficiency,8280,5520,24941568
ref-05428.nef,e215fc26bb1c7179bbf77c6bd53cee3fbf1a123c45b63402b7aff0951f4b8738,z8,NIKON Z 8,18000,High Efficiency,8280,5520,25747968
ref-05429.nef,ec15c649b0498ad8124015b183095839313b1c18c0f44f424060eb230cd8b8b0,z8,NIKON Z 8,16000,High Efficiency,8280,5520,25533440
ref-05430.nef,68269009c108ab2023df3abfd07a95051f8a88db73d5af3471e027ea7b6fe849,z8,NIKON Z 8,8000,High Efficiency,8280,5520,24275456
ref-05431.nef,2f3f7cffc9b185d5b6df4564204214ea1521e590825c7465f76ce749e21ec895,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23851008
ref-05432.nef,15242dea37671b1bb74576dadb6dd2461083b0c19d287074a91e70be46b8e4ce,z8,NIKON Z 8,3200,High Efficiency,8280,5520,23048192
ref-05433.nef,0087075c9517fc2ae6753c14ea2f97b537b836711fae0deadcfc9c38e349860d,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25098752
ref-05434.nef,b0bf515a531345be8ec0c98096f76d9d8d4021d84f9426b799147d0f170c518c,z8,NIKON Z 8,16000,High Efficiency,8280,5520,25564672
ref-05435.nef,410c80dd3cf8e3502846042f946d4c4b8ebcd09f5ca8a149f9bbc1e4d1aa08fb,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23877632
ref-05436.nef,cfccc82e067ad247de4c92039459b0370a2d9b8b7a79aee3fdde71e95a1b73aa,z8,NIKON Z 8,14400,High Efficiency,8280,5520,25132032
ref-05437.nef,ccd67fdcb2dbc99c4d86f35c4458d006158e2a6f66f2e644059ae1311dbbe51b,z8,NIKON Z 8,22800,High Efficiency,8280,5520,23803904
ref-05438.nef,a8903afa886c22335cf387efcc9c7f33bab24c6b7979fd54a0874dfacfbcdd2c,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23781376
ref-05439.nef,dc0513f8fb426fdc4621716a7404fc61f952e9c249f92ee75d9654b82697ed62,z8,NIKON Z 8,25600,High Efficiency,8280,5520,24059392
ref-05440.nef,90fa25108ffefd1963272bca9867aa89e8443d9200323c0704917e88afa9199b,z8,NIKON Z 8,16000,High Efficiency,8280,5520,23974400
ref-05441.nef,e00fe55790bcdaf52f2a4966c6f09a61fb8718119ad94fc096e85f8acbdb3dd1,z8,NIKON Z 8,11400,High Efficiency,8280,5520,24964608
ref-05442.nef,f0b8011b817e8ad92746d2bbc9efda86b14af0bef7d61397f5ed388d70e3f347,z8,NIKON Z 8,11400,High Efficiency,8280,5520,24734720
ref-05443.nef,87c738f84f3e11fdcd2064cbcbcac37fc8727b4965adb9435105981a0b6b7e6c,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23783936
ref-05444.nef,733d1729e81e484d8fb75295f5b26762338bae26afca299838adcfc3c9679c6c,z8,NIKON Z 8,7200,High Efficiency,8280,5520,24217600
ref-05445.nef,09fbf783d689a212921036f657302cb6c61e3e1cc57eb9ae989c3bb136282bc9,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23760384
ref-05446.nef,289a7d312d806717aa11a887274f1f42d1eaae8f28a68b1cb877bcae3331c2e5,z8,NIKON Z 8,20000,High Efficiency,8280,5520,23882752
ref-05447.nef,ee3d9677b9e507949a6c86b8c0659bae8f30ad5c541242cc6de7eb056692bd31,z8,NIKON Z 8,16000,High Efficiency,8280,5520,25363456
ref-05448.nef,341c8f71956d2924f70499deb32e796ba33aefc5a99f074db0b030bf51b67b2a,z8,NIKON Z 8,22800,High Efficiency,8280,5520,23821312
ref-05449.nef,9696652f91d03e06c2aeb0ef8fbd92dd99798b6be97e879c1c0eba8269f05e0f,z8,NIKON Z 8,25600,High Efficiency,8280,5520,23906816
